obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
478, 481.0, 882599, 33868, 11647, 8902, 7887, 14688, 11548, 3312, 74, 64, 1.56, 974451,  X
479, 482.0, 468974, 183003, 23056, 52503, 22878, 43537, 11823, 7618, 60, 61, 1.70, 813392,  X
480, 483.0, 177852, 53771, 3543, 3216, 7572, 4160, 3957, 2185, 60, 41, 1.52, 256256,  X
481, 484.0, 154578, 34958, 4432, 4347, 2947, 3549, 3983, 2045, 57, 44, 1.32, 210839,  X
482, 485.0, 223013, 41029, 19635, 3475, 4641, 11602, 3601, 1176, 53, 44, 1.51, 308172,  X
483, 486.0, 1002813, 48204, 38079, 13927, 19417, 64103, 11248, 5394, 67, 47, 1.62, 1203185,  X
484, 487.0, 1064881, 591859, 53729, 85892, 15011, 65603, 95081, 15567, 70, 53, 1.47, 1987623,  X
485, 488.0, 180746, 161751, 29009, 33491, 37238, 17931, 8349, 6526, 69, 56, 1.67, 475041,  X
486, 489.0, 1147535, 1005126, 89708, 105070, 72564, 215933, 56575, 14112, 67, 47, 1.77, 2706623,  X
487, 490.0, 1660586, 190778, 14695, 52686, 22342, 18382, 10166, 3729, 41, 44, 1.78, 1973364,  X
488, 491.0, 1473011, 280536, 28910, 3180, 21967, 31411, 10656, 4176, 43, 38, 1.71, 1853847,  X
489, 492.0, 293617, 125286, 25927, 19654, 25850, 25284, 7386, 3787, 50, 37, 1.87, 526791,  X
490, 493.0, 626849, 105553, 45048, 18027, 31183, 20966, 7711, 4029, 44, 47, 1.92, 859366,  X
491, 494.0, 925646, 328804, 155052, 126410, 137028, 44703, 34459, 13023, 44, 53, 2.07, 1765125,  X
492, 495.0, 317242, 21429, 5449, 3802, 3221, 4692, 2875, 1514, 51, 64, 1.93, 360224,  X
493, 496.0, 769636, 207012, 34381, 15809, 39765, 37877, 19660, 5693, 51, 60, 1.95, 1129833,  X
494, 497.0, 1496334, 408549, 84856, 24778, 23217, 55951, 54399, 40192, 48, 54, 1.75, 2188276,  X
495, 498.0, 116855, 30895, 10321, 9509, 4377, 4713, 2467, 1682, 53, 53, 1.73, 180819,  X
496, 499.0, 510018, 332931, 44015, 18705, 14167, 19529, 11085, 10322, 38, 47, 1.56, 960772,  X
497, 500.0, 1100579, 157954, 17925, 11396, 11876, 47848, 8988, 9474, 44, 44, 1.52, 1366040,  X
498, 501.0, 131001, 8173, 1273, 14356, 8668, 7563, 3013, 1141, 57, 56, 1.58, 175188,  X
499, 502.0, 344196, 33862, 3315, 2771, 2715, 3579, 5065, 1767, 56, 44, 1.57, 397270,  X
500, 503.0, 1730697, 129966, 20616, 26285, 18579, 47678, 7077, 5796, 78, 48, 1.51, 1986694,  X
501, 504.0, 999844, 110481, 26813, 3539, 10227, 13242, 11084, 6556, 64, 51, 1.42, 1181786,  X
502, 505.0, 1163458, 425694, 7222, 53544, 13860, 33188, 6696, 7119, 48, 35, 1.55, 1710781,  X
503, 506.0, 279226, 102627, 4985, 13438, 19183, 55912, 6444, 4316, 67, 30, 1.45, 486131,  X
504, 507.0, 309386, 136264, 6687, 20433, 23523, 22921, 4034, 3764, 60, 26, 1.62, 527012,  X
505, 508.0, 107091, 36574, 1237, 4719, 3665, 3169, 2593, 1109, 57, 21, 1.48, 160157,  X
506, 509.0, 127199, 19382, 3712, 3890, 7066, 7277, 1673, 2057, 74, 26, 1.53, 172256,  X
507, 510.0, 1830241, 376952, 22966, 80904, 102189, 143727, 43039, 14727, 67, 30, 1.41, 2614745,  X
508, 511.0, 1364841, 1078010, 35502, 33690, 102551, 72022, 47498, 17637, 57, 21, 1.37, 2751751,  X
509, 512.0, 75339, 9347, 1722, 1472, 5534, 5299, 1972, 2983, 78, 23, 1.17, 103668,  X
510, 513.0, 1296034, 161025, 70673, 86304, 83358, 60206, 54622, 19110, 75, 30, 1.23, 1831332,  X
511, 514.0, 405744, 25749, 2333, 3777, 4990, 4679, 4511, 1339, 66, 30, 1.15, 453122,  X
512, 515.0, 52192, 45690, 13104, 8460, 6063, 8158, 2907, 1659, 74, 50, 1.32, 138233,  X
513, 516.0, 217617, 7951, 10820, 5172, 5991, 3313, 3242, 851, 60, 67, 1.52, 254957,  X
514, 517.0, 610818, 120900, 18203, 32051, 29061, 22887, 8501, 9562, 56, 63, 1.69, 851983,  X
515, 518.0, 304413, 69445, 19259, 10316, 16913, 9318, 10171, 4956, 51, 69, 1.67, 444791,  X
516, 519.0, 189459, 43874, 5475, 9518, 15604, 2784, 2272, 2668, 40, 64, 1.80, 271654,  X
517, 520.0, 371649, 72808, 8890, 5544, 10230, 15080, 7945, 6506, 43, 48, 1.56, 498652,  X
518, 521.0, 919549, 62479, 8772, 10790, 9698, 17461, 4650, 11825, 48, 44, 1.38, 1045224,  X
519, 522.0, 795909, 396029, 20299, 76228, 60322, 140016, 39672, 18347, 60, 37, 1.30, 1546822,  X
520, 523.0, 401928, 63367, 15859, 22202, 22002, 22207, 5406, 6522, 78, 41, 1.37, 559493,  X
521, 524.0, 97294, 55276, 9840, 4513, 6246, 5796, 2716, 1505, 69, 43, 1.39, 183186,  X
522, 525.0, 485287, 105501, 6462, 12822, 12403, 64853, 8651, 2659, 80, 37, 1.46, 698638,  X
523, 526.0, 154339, 12838, 2291, 2700, 7492, 5028, 2584, 989, 80, 38, 1.48, 188261,  X
524, 527.0, 387045, 37948, 12368, 3945, 5705, 6419, 3154, 1908, 74, 38, 1.58, 458492,  X
525, 528.0, 2478671, 447650, 182996, 117728, 51581, 97145, 19577, 25592, 78, 47, 1.74, 3420940,  X
526, 529.0, 1501017, 280758, 46445, 44035, 61377, 76241, 51980, 17148, 67, 54, 1.61, 2079001,  X
527, 530.0, 348342, 397536, 23214, 26999, 37962, 19104, 12932, 4685, 44, 50, 1.69, 870774,  X
528, 531.0, 187924, 20137, 3395, 3378, 4479, 10844, 3304, 1193, 60, 43, 1.70, 234654,  X
529, 532.0, 554472, 120207, 17409, 16872, 14266, 16694, 9489, 4215, 60, 37, 1.67, 753624,  X
530, 533.0, 1086841, 173633, 13299, 21881, 30312, 28201, 25264, 5078, 54, 30, 1.39, 1384509,  X
531, 534.0, 299239, 99102, 16925, 6420, 25652, 31151, 13967, 11481, 77, 35, 1.34, 503937,  X
532, 535.0, 1059294, 340539, 140442, 80634, 86897, 75234, 27099, 13565, 63, 41, 1.46, 1823704,  X
533, 536.0, 305462, 48594, 16492, 8046, 15861, 22692, 12191, 6939, 77, 44, 1.43, 436277,  X
534, 537.0, 146548, 167854, 55174, 2726, 17472, 52522, 13801, 6460, 83, 50, 1.40, 462557,  X
535, 538.0, 121956, 42341, 1093, 3806, 5011, 8676, 2146, 1568, 78, 44, 1.39, 186597,  X
536, 539.0, 231471, 165016, 17918, 17434, 22989, 13911, 8842, 6863, 69, 37, 1.51, 484444,  X
537, 540.0, 1220589, 34799, 25444, 17852, 15356, 13295, 15539, 5871, 61, 44, 1.33, 1348745,  X
538, 541.0, 1032314, 83506, 12180, 6194, 22308, 12392, 6740, 8947, 54, 38, 1.32, 1184581,  X
539, 542.0, 349773, 84333, 31275, 17893, 22809, 23961, 9714, 5875, 51, 53, 1.38, 545633,  X
540, 543.0, 513613, 243016, 19023, 12328, 28140, 12329, 10311, 9443, 47, 48, 1.41, 848203,  X
541, 544.0, 219207, 100430, 16640, 6913, 17617, 34945, 10754, 6897, 53, 34, 1.34, 413403,  X
542, 545.0, 54258, 20877, 8110, 4010, 6188, 8276, 3960, 914, 61, 41, 1.38, 106593,  X
543, 546.0, 45228, 8861, 1357, 4438, 1540, 1220, 955, 225, 53, 44, 1.61, 63824,  X
544, 547.0, 219566, 247336, 13655, 34263, 33414, 53237, 8467, 3788, 67, 47, 1.65, 613726,  X
545, 548.0, 1465026, 1080447, 21488, 53974, 20643, 80779, 40003, 25615, 51, 38, 1.61, 2787975,  X
546, 549.0, 2981886, 316711, 44689, 90580, 114185, 116109, 59277, 41941, 53, 35, 1.61, 3765378,  X
547, 550.0, 631129, 42480, 2414, 2596, 10074, 2337, 4556, 1229, 48, 17, 1.48, 696815,  X
548, 551.0, 64794, 89394, 3792, 4929, 1905, 4412, 4017, 1284, 34, 14, 1.29, 174527,  X
549, 552.0, 1568305, 646947, 6791, 47434, 83110, 130027, 72535, 48713, 47, 14, 1.02, 2603862,  X
550, 553.0, 1534307, 476018, 33009, 32465, 67536, 71804, 31508, 33714, 37, 7, 1.01, 2280361,  X
551, 554.0, 876279, 911843, 291284, 43478, 57159, 159956, 66463, 20116, 47, 17, 1.16, 2426578,  X
552, 555.0, 329134, 79373, 5497, 20316, 12893, 24895, 10658, 2617, 66, 26, 1.24, 485383,  X
553, 556.0, 111407, 21283, 10901, 1361, 2592, 5125, 3864, 1626, 63, 44, 1.25, 158159,  X
554, 557.0, 97950, 28057, 3089, 2037, 3426, 2777, 1546, 1185, 56, 48, 1.40, 140067,  X
555, 558.0, 1240708, 466826, 65868, 18571, 25636, 33005, 8292, 7047, 48, 40, 1.65, 1865953,  X
556, 559.0, 589478, 219972, 13755, 12789, 17029, 24065, 10516, 7263, 37, 34, 1.52, 894867,  X
557, 560.0, 1818351, 728536, 138533, 186534, 195366, 104193, 46473, 12446, 29, 29, 1.73, 3230432,  X
558, 561.0, 18636, 3390, 2939, 3106, 6533, 3546, 1623, 1943, 48, 41, 1.72, 41716,  X
559, 562.0, 127833, 105083, 8349, 6613, 3968, 8764, 2879, 1951, 50, 40, 1.80, 265440,  X
560, 563.0, 229708, 124699, 9080, 28725, 31009, 19932, 9082, 12788, 54, 48, 1.60, 465023,  X
561, 564.0, 718440, 15942, 61852, 8899, 10786, 25799, 9613, 6357, 69, 63, 1.75, 857688,  X
562, 565.0, 27021, 3742, 2392, 3495, 1628, 694, 480, 313, 50, 70, 1.80, 39765,  X
563, 566.0, 833748, 155718, 30280, 30192, 38522, 22382, 13816, 6903, 53, 80, 1.89, 1131561,  X
564, 567.0, 6490, 40515, 7550, 17988, 3809, 10178, 1580, 1574, 54, 87, 2.09, 89684,  X
565, 568.0, 762848, 731510, 76906, 83631, 87339, 42918, 22268, 38542, 34, 66, 2.16, 1845962,  X
566, 569.0, 1481715, 52917, 5578, 6422, 16963, 14217, 20292, 9506, 47, 47, 1.91, 1607610,  X
567, 570.0, 622445, 627694, 3373, 26553, 15472, 26292, 10496, 2450, 35, 27, 1.65, 1334775,  X
568, 571.0, 737803, 419748, 177085, 105709, 79271, 33273, 99852, 28117, 23, 27, 1.61, 1680858,  X
569, 572.0, 1625949, 113771, 26382, 15394, 44699, 33216, 18217, 13015, 41, 30, 1.29, 1890643,  X
570, 573.0, 2465355, 314969, 90273, 28905, 67786, 88698, 44375, 38559, 40, 37, 1.19, 3138920,  X
571, 574.0, 649071, 14297, 1108, 6885, 5807, 4153, 2759, 2604, 61, 57, 1.29, 686684,  X
572, 575.0, 248982, 27600, 1328, 2205, 6117, 5929, 2157, 1428, 77, 41, 1.19, 295746,  X
573, 576.0, 722578, 15044, 9343, 1342, 4681, 5505, 3488, 1669, 75, 47, 1.15, 763650,  X
574, 577.0, 1045945, 116857, 34210, 7059, 28119, 14417, 18507, 5014, 66, 48, 1.18, 1270128,  X
575, 578.0, 86096, 38880, 12164, 7446, 4891, 8645, 2824, 1470, 61, 48, 1.38, 162416,  X
576, 579.0, 1248617, 325065, 7217, 43395, 28556, 18888, 15190, 1902, 48, 53, 1.51, 1688830,  X
577, 580.0, 217658, 26458, 3194, 4236, 2939, 4445, 4662, 1757, 41, 47, 1.53, 265349,  X
578, 581.0, 82981, 24547, 1064, 5747, 9105, 8570, 1413, 744, 53, 40, 1.60, 134171,  X
579, 582.0, 32885, 22845, 6496, 4587, 2619, 14200, 3202, 2593, 64, 37, 1.61, 89427,  X
580, 583.0, 1428337, 122757, 9745, 38544, 18966, 26452, 9560, 5153, 78, 44, 1.53, 1659514,  X
581, 584.0, 1425517, 213497, 61939, 83463, 96270, 75124, 52425, 15116, 84, 50, 1.48, 2023351,  X
582, 585.0, 853965, 408190, 8713, 31422, 17116, 16290, 16542, 3192, 61, 44, 1.56, 1355430,  X
583, 586.0, 1172426, 368108, 41032, 46273, 105947, 110617, 33122, 15463, 56, 38, 1.49, 1892988,  X
584, 587.0, 107430, 129492, 52108, 10469, 15413, 30035, 13965, 3556, 56, 41, 1.59, 362468,  X
585, 588.0, 181615, 30530, 17407, 4845, 5197, 5142, 2565, 1664, 48, 44, 1.68, 248965,  X
586, 589.0, 143383, 26323, 13260, 7852, 6638, 3599, 3496, 1953, 56, 63, 1.77, 206504,  X
587, 590.0, 263470, 20171, 18278, 3661, 2091, 6198, 3437, 1716, 51, 80, 1.87, 319022,  X
588, 591.0, 784974, 31903, 4509, 19198, 14220, 19446, 13032, 5465, 60, 78, 1.82, 892747,  X
589, 592.0, 523674, 74740, 20056, 44427, 26946, 24691, 6951, 5387, 66, 78, 1.89, 726872,  X
590, 593.0, 1634303, 313876, 49102, 68569, 30178, 91748, 37107, 9512, 78, 69, 1.79, 2234395,  X
591, 594.0, 174053, 48241, 3705, 2079, 6277, 5970, 2494, 748, 74, 50, 1.67, 243567,  X
592, 595.0, 1204893, 44585, 20497, 17945, 7078, 23802, 5861, 4783, 69, 53, 1.66, 1329444,  X
593, 596.0, 1363788, 890350, 95865, 39311, 96086, 83392, 39151, 26177, 61, 40, 1.72, 2634120,  X
594, 597.0, 630640, 29410, 4692, 6712, 6695, 4204, 1612, 1370, 54, 41, 1.66, 685335,  X
595, 598.0, 1966452, 421181, 16110, 110642, 167189, 105389, 36589, 30085, 60, 48, 1.58, 2853637,  X
596, 599.0, 1868759, 43882, 19581, 13634, 20322, 19760, 22837, 5730, 60, 47, 1.53, 2014505,  X
597, 600.0, 1545944, 933149, 43859, 48295, 48502, 137146, 21929, 34663, 64, 41, 1.41, 2813487,  X
598, 601.0, 1433502, 17887, 38901, 25768, 10352, 39499, 18473, 7613, 81, 53, 1.45, 1591995,  X
599, 601.0, 1886726, 420623, 44114, 108339, 68210, 93581, 101608, 16892, 81, 56, 1.30, 2740093,  X
