obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
479, 484.0, 819243, 37674, 6308, 14517, 10512, 7480, 6604, 2713, 57, 40, 1.51, 905051,  X
480, 485.0, 61589, 17786, 4937, 985, 2833, 2781, 1242, 506, 50, 41, 1.43, 92659,  X
481, 486.0, 225896, 243209, 16885, 30042, 25213, 59979, 24993, 8698, 47, 37, 1.33, 634915,  X
482, 487.0, 937862, 101294, 59991, 13167, 10306, 22128, 6069, 6177, 53, 51, 1.57, 1156994,  X
483, 488.0, 38800, 21116, 141, 4960, 277, 1488, 2175, 855, 44, 44, 1.57, 69812,  X
484, 489.0, 197627, 40539, 10727, 13327, 12323, 9109, 5300, 1620, 47, 48, 1.66, 290572,  X
485, 490.0, 120606, 108448, 15507, 14841, 5100, 18246, 7565, 3027, 41, 53, 1.65, 293340,  X
486, 491.0, 1896033, 172574, 10718, 73363, 21357, 28336, 18205, 12115, 40, 50, 1.72, 2232701,  X
487, 492.0, 1395539, 146741, 31422, 109071, 49884, 40779, 26298, 26286, 48, 60, 1.57, 1826020,  X
488, 493.0, 295605, 116280, 12032, 47045, 67863, 26590, 13598, 4817, 50, 57, 1.70, 583830,  X
489, 494.0, 859929, 77237, 12150, 31928, 35806, 20806, 14688, 22660, 53, 61, 1.53, 1075204,  X
490, 495.0, 370281, 17726, 9192, 16811, 9191, 28610, 8003, 2691, 70, 63, 1.50, 462505,  X
491, 496.0, 347562, 130668, 19253, 81980, 17397, 42407, 17568, 7391, 74, 61, 1.58, 664226,  X
492, 497.0, 143555, 59922, 10408, 14062, 8421, 4486, 5650, 2729, 63, 61, 1.62, 249233,  X
493, 498.0, 145468, 51572, 3918, 5534, 6850, 11284, 5601, 2713, 64, 53, 1.48, 232940,  X
494, 499.0, 784462, 281565, 108403, 9517, 53233, 48097, 20319, 25202, 47, 50, 1.55, 1330798,  X
495, 500.0, 682078, 188068, 32213, 81585, 18366, 41530, 12619, 17915, 44, 48, 1.61, 1074374,  X
496, 501.0, 180163, 218940, 166927, 73925, 38056, 50563, 11609, 5892, 51, 56, 1.96, 746075,  X
497, 502.0, 1352808, 99336, 21208, 51991, 40542, 50523, 10221, 8261, 54, 66, 2.00, 1634890,  X
498, 503.0, 148450, 23076, 6638, 9302, 13337, 26724, 3369, 1482, 74, 61, 2.16, 232378,  X
499, 504.0, 935158, 89339, 48521, 18123, 9235, 13760, 1955, 2565, 67, 66, 2.62, 1118656,  X
500, 505.0, 243996, 156176, 2884, 6770, 6460, 7682, 8761, 2160, 61, 40, 2.44, 434889,  X
501, 506.0, 371166, 106134, 42177, 41182, 35304, 51714, 16918, 18723, 60, 41, 2.01, 683318,  X
502, 507.0, 506453, 16629, 7079, 13187, 14476, 6870, 5282, 2885, 47, 50, 1.93, 572861,  X
503, 508.0, 197854, 101859, 14712, 14165, 4944, 9050, 3489, 2005, 44, 40, 2.03, 348078,  X
504, 509.0, 290470, 24706, 1837, 12940, 10785, 4127, 4666, 3528, 53, 57, 1.52, 353059,  X
505, 510.0, 760513, 96327, 62250, 38510, 32965, 39567, 15155, 19021, 50, 61, 1.67, 1064308,  X
506, 511.0, 926175, 18201, 11679, 4920, 3847, 10178, 4396, 4577, 53, 61, 1.63, 983973,  X
507, 512.0, 638352, 44171, 27209, 20245, 5365, 7786, 4376, 1943, 56, 75, 1.87, 749447,  X
508, 513.0, 702557, 52901, 21365, 66740, 37337, 73371, 22307, 9970, 70, 78, 1.73, 986548,  X
509, 514.0, 88253, 7146, 11397, 4209, 6662, 2444, 1097, 596, 64, 83, 2.09, 121804,  X
510, 515.0, 822120, 398889, 127730, 37048, 25352, 37633, 15108, 13668, 51, 80, 2.20, 1477548,  X
511, 516.0, 48341, 35979, 16551, 10199, 15805, 5214, 5205, 4090, 50, 74, 2.27, 141384,  X
512, 517.0, 64717, 68437, 18507, 7503, 7838, 17198, 6530, 1558, 40, 66, 2.09, 192288,  X
513, 518.0, 355888, 82053, 31865, 13687, 57746, 29608, 17808, 9433, 48, 53, 2.02, 598088,  X
514, 519.0, 121278, 249448, 52327, 31439, 28973, 18769, 19481, 7371, 47, 50, 1.78, 529086,  X
515, 520.0, 735002, 756123, 98270, 33961, 114589, 42091, 11508, 3618, 41, 40, 1.92, 1795162,  X
516, 521.0, 759221, 307651, 16462, 42690, 41426, 96381, 49167, 7535, 44, 34, 1.80, 1320533,  X
517, 522.0, 840795, 81781, 20883, 10944, 27859, 6780, 5265, 2224, 30, 34, 1.84, 996531,  X
518, 523.0, 44314, 15360, 599, 622, 1165, 1749, 892, 829, 37, 17, 1.76, 65530,  X
519, 524.0, 565826, 142436, 59611, 12366, 29317, 21172, 20873, 11026, 43, 27, 1.68, 862627,  X
520, 525.0, 212621, 34832, 4042, 11445, 15587, 9665, 2261, 1070, 40, 35, 1.51, 291523,  X
521, 526.0, 2043435, 198203, 7607, 164001, 55147, 33539, 15134, 7850, 44, 41, 1.76, 2524916,  X
522, 527.0, 674307, 163273, 60973, 38102, 42770, 35924, 18142, 13409, 48, 60, 1.70, 1046900,  X
523, 528.0, 625980, 85777, 20492, 17401, 57462, 20813, 8927, 11425, 53, 54, 1.80, 848277,  X
524, 529.0, 2688412, 130134, 84711, 47302, 53285, 39004, 11314, 9307, 50, 63, 2.02, 3063469,  X
525, 530.0, 102765, 35614, 5803, 5535, 1445, 2104, 1000, 747, 43, 56, 2.10, 155013,  X
526, 531.0, 105251, 37360, 9125, 13933, 10454, 13392, 7530, 3411, 48, 56, 1.93, 200456,  X
527, 532.0, 89079, 28964, 3852, 1516, 2137, 2846, 593, 526, 41, 51, 2.01, 129513,  X
528, 533.0, 113775, 33010, 3511, 2182, 1584, 5835, 2162, 489, 43, 38, 2.04, 162548,  X
529, 534.0, 6813, 26835, 12800, 12085, 8842, 12162, 4437, 1182, 57, 43, 1.98, 85156,  X
530, 535.0, 36672, 11099, 4827, 754, 2303, 1517, 804, 738, 48, 43, 1.82, 58714,  X
531, 536.0, 26131, 6492, 9296, 15661, 6548, 12197, 5362, 1928, 63, 61, 1.91, 83615,  X
532, 537.0, 607010, 109950, 23462, 42136, 27901, 41854, 13822, 12084, 67, 70, 1.79, 878219,  X
533, 538.0, 68302, 36995, 10752, 6533, 4133, 12855, 2990, 3652, 67, 66, 1.80, 146212,  X
534, 539.0, 123221, 3923, 2163, 2844, 3241, 2371, 2406, 1173, 80, 69, 1.60, 141342,  X
535, 540.0, 877797, 336969, 51165, 38247, 33195, 31175, 16499, 16718, 63, 54, 1.58, 1401765,  X
536, 541.0, 382138, 368951, 111277, 87069, 120484, 67559, 21845, 11790, 56, 53, 1.69, 1171113,  X
537, 542.0, 847957, 259360, 61992, 51741, 36862, 46280, 11763, 8180, 51, 53, 1.86, 1324135,  X
538, 543.0, 1306966, 129772, 30885, 36051, 13881, 29834, 12107, 9780, 44, 51, 1.89, 1569276,  X
539, 544.0, 2116014, 460065, 54678, 66060, 31807, 81773, 13484, 10730, 51, 51, 2.09, 2834611,  X
540, 545.0, 98538, 75855, 2757, 17779, 10435, 9186, 4345, 2304, 48, 47, 2.09, 221199,  X
541, 546.0, 207347, 23601, 6628, 8662, 4358, 8859, 9791, 4208, 54, 50, 1.82, 273454,  X
542, 547.0, 27901, 42304, 4406, 2327, 2815, 4658, 872, 488, 51, 38, 1.78, 85771,  X
543, 548.0, 405986, 42919, 52909, 21598, 26717, 36404, 7246, 2082, 57, 51, 2.01, 595861,  X
544, 549.0, 414220, 102622, 28308, 83851, 52386, 27485, 11774, 11619, 61, 60, 1.98, 732265,  X
545, 550.0, 436794, 82318, 2578, 30531, 18201, 45939, 8458, 10453, 66, 54, 1.89, 635272,  X
546, 551.0, 919208, 447730, 8097, 23954, 99931, 34226, 13748, 4523, 63, 47, 1.94, 1551417,  X
547, 552.0, 42237, 18576, 14935, 8308, 16676, 10378, 2256, 3295, 61, 41, 1.90, 116661,  X
548, 553.0, 941069, 92079, 48098, 44686, 89103, 35298, 13561, 11525, 66, 38, 1.71, 1275419,  X
549, 554.0, 171227, 36365, 5959, 75703, 24046, 18167, 21211, 9218, 56, 53, 1.58, 361896,  X
550, 555.0, 472314, 130537, 10917, 14035, 4838, 4423, 6699, 1998, 47, 64, 1.70, 645761,  X
551, 556.0, 1516325, 147120, 71491, 63737, 39800, 31571, 16642, 7914, 38, 66, 1.91, 1894600,  X
552, 557.0, 36647, 22701, 16810, 2734, 12277, 7498, 3216, 1775, 38, 67, 1.87, 103658,  X
553, 558.0, 219596, 16532, 14266, 18371, 15888, 11583, 2449, 1586, 41, 64, 2.06, 300271,  X
554, 559.0, 127734, 145633, 40882, 136599, 63321, 26967, 13692, 11135, 53, 78, 2.28, 565963,  X
555, 560.0, 371967, 165950, 18893, 92246, 110898, 53801, 7829, 5146, 57, 70, 2.48, 826730,  X
556, 561.0, 461426, 221792, 20584, 15800, 8990, 17353, 6765, 9584, 50, 60, 2.30, 762294,  X
557, 562.0, 1246036, 190084, 61488, 16989, 57630, 30824, 25162, 12192, 41, 50, 2.22, 1640405,  X
558, 563.0, 608539, 389757, 86237, 16289, 91609, 53693, 25873, 3677, 43, 35, 2.03, 1275674,  X
559, 564.0, 152533, 8644, 2513, 1881, 2347, 1845, 1748, 555, 41, 37, 1.80, 172066,  X
560, 565.0, 382296, 218308, 24290, 47037, 73241, 21524, 18264, 16826, 41, 41, 1.53, 801786,  X
561, 566.0, 490491, 188398, 66424, 11511, 12222, 6582, 8439, 10208, 26, 44, 1.61, 794275,  X
562, 567.0, 1973767, 339898, 80655, 125202, 67210, 33360, 6949, 12853, 21, 54, 1.97, 2639894,  X
563, 568.0, 513900, 463744, 34282, 23677, 37384, 35957, 9552, 12821, 13, 43, 1.92, 1131317,  X
564, 569.0, 109862, 31059, 21705, 19714, 11346, 16107, 4018, 1945, 24, 53, 2.17, 215756,  X
565, 570.0, 36588, 66844, 17149, 17277, 27947, 5296, 1486, 3409, 34, 53, 2.43, 175996,  X
566, 571.0, 186812, 23847, 7954, 3975, 7178, 9101, 7352, 5473, 47, 48, 2.24, 251692,  X
567, 572.0, 129120, 69625, 2240, 6711, 3538, 16675, 1955, 2621, 57, 48, 1.86, 232485,  X
568, 573.0, 123217, 20709, 19366, 22136, 10340, 6053, 2814, 2777, 50, 53, 2.08, 207412,  X
569, 574.0, 1519907, 110155, 17465, 16799, 49039, 16598, 18439, 6230, 57, 48, 1.79, 1754632,  X
570, 575.0, 2538559, 62964, 14598, 69978, 47484, 23912, 36157, 7998, 53, 54, 1.53, 2801650,  X
571, 576.0, 746528, 99482, 9534, 8981, 7911, 11578, 7053, 1956, 44, 57, 1.64, 893023,  X
572, 577.0, 1378855, 336438, 4812, 43883, 22153, 15804, 15100, 10527, 38, 37, 1.61, 1827572,  X
573, 578.0, 367229, 346135, 15743, 84653, 22109, 54459, 12897, 11140, 38, 38, 1.45, 914365,  X
574, 579.0, 1078785, 132087, 22175, 26302, 23229, 15652, 3318, 3174, 30, 30, 1.75, 1304722,  X
575, 580.0, 360357, 115471, 11220, 8052, 8281, 9923, 6404, 2617, 27, 29, 1.77, 522325,  X
576, 581.0, 167661, 54324, 16495, 5849, 15498, 10252, 6481, 2432, 40, 37, 1.79, 278992,  X
577, 582.0, 583669, 105344, 45556, 29875, 43753, 23828, 19320, 12466, 40, 43, 1.85, 863811,  X
578, 583.0, 2111487, 161986, 20850, 188682, 26846, 38349, 21538, 16721, 41, 54, 1.89, 2586459,  X
579, 584.0, 99408, 62433, 23333, 15309, 9307, 21410, 3663, 3576, 53, 66, 1.80, 238439,  X
580, 585.0, 1328651, 125596, 25335, 41796, 34985, 21249, 16919, 3048, 51, 69, 1.90, 1597579,  X
581, 586.0, 127168, 170455, 110191, 56601, 50019, 32125, 19151, 9280, 48, 74, 2.07, 574990,  X
582, 587.0, 3114300, 235690, 97153, 85869, 48906, 82877, 24177, 15079, 54, 67, 2.19, 3704051,  X
583, 588.0, 1705913, 258481, 17080, 149263, 43417, 56241, 24285, 15810, 51, 69, 2.14, 2270490,  X
584, 589.0, 739250, 48672, 11951, 14567, 9783, 5431, 3626, 2440, 47, 69, 2.10, 835720,  X
585, 590.0, 1355666, 154618, 49386, 101483, 34698, 28702, 22952, 14545, 47, 69, 2.10, 1762050,  X
586, 591.0, 953683, 217428, 28095, 8919, 42883, 39946, 11997, 5067, 43, 56, 1.91, 1308018,  X
587, 592.0, 1513100, 137170, 25923, 64673, 26620, 18189, 18821, 10067, 37, 56, 1.82, 1814563,  X
588, 593.0, 913248, 1196877, 71546, 49404, 64912, 65192, 33460, 18158, 34, 41, 1.77, 2412797,  X
589, 594.0, 650347, 176436, 23155, 24719, 33021, 14412, 13003, 8455, 29, 29, 1.65, 943548,  X
590, 595.0, 398055, 28019, 7240, 8198, 13319, 5026, 5076, 1958, 27, 40, 1.55, 466891,  X
591, 596.0, 153902, 104358, 175657, 66300, 28762, 55761, 9155, 22044, 35, 50, 1.82, 615939,  X
592, 597.0, 1791592, 175518, 56930, 60388, 39255, 42398, 7314, 13511, 47, 66, 1.95, 2186906,  X
593, 598.0, 1383285, 64350, 51259, 63361, 15483, 45408, 11308, 11307, 60, 80, 2.09, 1645761,  X
594, 599.0, 1613252, 441382, 195319, 64888, 51500, 44862, 67266, 20201, 53, 83, 2.14, 2498670,  X
595, 600.0, 499308, 44983, 9057, 1859, 8943, 4518, 1282, 1137, 47, 63, 2.23, 571087,  X
596, 601.0, 181155, 90218, 7020, 6209, 12498, 6922, 3998, 951, 38, 48, 2.02, 308971,  X
597, 601.0, 773419, 109386, 28697, 62021, 44705, 65532, 29955, 8130, 40, 41, 1.86, 1121845,  X
